ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
60441031,Photo,Rose-breasted Grosbeak,Pheucticus ludovicianus,,Sharon J,2017-06-06,2017,6,6,1414,United States,US-CA-013,California,Contra Costa,Sibley Volcanic Regional Preserve--Round Top Loop Trail,37.8491375,-122.1947908,Adult Male,,Unspecified,"","",,,,,,,S37433287,"",,,,Continuing singing male by northern side of round top loop.,Pheucticus ludovicianus,robgro,Species,33236,,1.00,1,,883,1121
57474131,Photo,Red Phalarope,Phalaropus fulicarius,,Sharon J,2017-05-09,2017,5,9,1404,United States,US-CA-001,California,Alameda,Hayward Regional Shoreline--Interpretive Center,37.6233925,-122.1372843,"",,Unspecified,"","",,,,,,,S36693364,"",,,,"Continuing. In pond just southeast of Johnson's Landing.",Phalaropus fulicarius,redpha1,Species,5966,,1.00,1,,981,1200
56611781,Photo,Solitary Sandpiper,Tringa solitaria,,Sharon J,2017-05-02,2017,5,2,1243,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S36492091,"",,,,Found and reported on EBBsightings this morning by Aaron Maizlish. Re-found and pointed out to me by (I think) Jim Chiropolos.,Tringa solitaria,solsan,Species,5973,,1.00,1,,1176,1373
56611771,Photo,Solitary Sandpiper,Tringa solitaria,,Sharon J,2017-05-02,2017,5,2,1243,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S36492091,"",,,,Found and reported on EBBsightings this morning by Aaron Maizlish. Re-found and pointed out to me by (I think) Jim Chiropolos.,Tringa solitaria,solsan,Species,5973,,1.00,1,,988,1287
56611761,Photo,Solitary Sandpiper,Tringa solitaria,,Sharon J,2017-05-02,2017,5,2,1243,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S36492091,"",,,,Found and reported on EBBsightings this morning by Aaron Maizlish. Re-found and pointed out to me by (I think) Jim Chiropolos.,Tringa solitaria,solsan,Species,5973,,1.00,1,,977,1143
56611741,Photo,Solitary Sandpiper,Tringa solitaria,,Sharon J,2017-05-02,2017,5,2,1243,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S36492091,"",,,,Found and reported on EBBsightings this morning by Aaron Maizlish. Re-found and pointed out to me by (I think) Jim Chiropolos.,Tringa solitaria,solsan,Species,5973,,1.00,1,,540,496
56179851,Photo,Pigeon Guillemot,Cepphus columba,,Sharon J,2017-04-27,2017,4,27,1850,United States,US-CA-075,California,San Francisco,Presidio--Crissy Field,37.8041273,-122.4642633,"",,Unspecified,"","",,,,,,,S36322721,"",,,,Just offshore near Crissy Field Center,Cepphus columba,piggui,Species,6156,,1.00,1,,1188,1632
55962251,Photo,peep sp.,Calidris sp. (peep sp.),,Sharon J,2017-04-27,2017,4,27,1218,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Albany access,37.8903260,-122.3147650,"",,Unspecified,"","",,,,,,,S36315607,"",,,,Very rough guess of number. Clustered on the breakwater,Calidris sp. (peep sp.),calidr,Spuh,5903,,1.00,1,,2918,2924
53605291,Photo,Peregrine Falcon,Falco peregrinus,,Sharon J,2017-04-06,2017,4,6,1054,United States,US-CA-001,California,Alameda,UC Berkeley--campus,37.8757680,-122.2525120,"",,Unspecified,"","",,,,,,,S35740895,"",,,,still hanging around the campanile,Falco peregrinus,perfal,Species,11487,,1.00,1,,1652,1791
53605281,Photo,Peregrine Falcon,Falco peregrinus,,Sharon J,2017-04-06,2017,4,6,1054,United States,US-CA-001,California,Alameda,UC Berkeley--campus,37.8757680,-122.2525120,"",,Unspecified,"","",,,,,,,S35740895,"",,,,still hanging around the campanile,Falco peregrinus,perfal,Species,11487,,1.00,1,,1787,1727
48304791,Photo,Common Merganser,Mergus merganser,,Sharon J,2017-02-13,2017,2,13,1207,United States,US-CA-001,California,Alameda,Berkeley Aquatic Park,37.8558130,-122.2977448,"",,Unspecified,"","",,,,,,,S34350360,"",,,,,Mergus merganser,commer,Species,658,,1.00,1,,875,1200
46173021,Photo,Cackling Goose,Branta hutchinsii,,Sharon J,2017-01-21,2017,1,21,1642,United States,US-CA-001,California,Alameda,Hayward Regional Shoreline--Mt. Trashmore,37.6442428,-122.1498156,"","",Unspecified,"","",,,,,,,S33838918,"",,,,"Rough estimate of number, counting by 20s. Clustered together with only a few Canadas around for size comparison. Most with prominent white collar.",Branta hutchinsii,cacgoo1,Species,286,,1.00,1,Habitat,900,1200
44474441,Photo,Red-throated Loon,Gavia stellata,,Sharon J,2017-01-01,2017,1,1,1139,United States,US-CA-001,California,Alameda,Albany Bulb,37.8900570,-122.3246200,"",,Unspecified,"","",,,,,,,S33343661,"",,,,"Bill thin compared to common. Low in water with bill angled upwards. White throat with even, horizontal division starting below eyes. Quite distant, but observed for some time in scope. Initially thought to be Pacific.",Gavia stellata,retloo,Species,6541,,1.00,1,,1030,1200
44474431,Photo,Red-throated Loon,Gavia stellata,,Sharon J,2017-01-01,2017,1,1,1139,United States,US-CA-001,California,Alameda,Albany Bulb,37.8900570,-122.3246200,"",,Unspecified,"","",,,,,,,S33343661,"",,,,"Bill thin compared to common. Low in water with bill angled upwards. White throat with even, horizontal division starting below eyes. Quite distant, but observed for some time in scope. Initially thought to be Pacific.",Gavia stellata,retloo,Species,6541,,1.00,1,,945,1200
44474421,Photo,Red-throated Loon,Gavia stellata,,Sharon J,2017-01-01,2017,1,1,1139,United States,US-CA-001,California,Alameda,Albany Bulb,37.8900570,-122.3246200,"",,Unspecified,"","",,,,,,,S33343661,"",,,,"Bill thin compared to common. Low in water with bill angled upwards. White throat with even, horizontal division starting below eyes. Quite distant, but observed for some time in scope. Initially thought to be Pacific.",Gavia stellata,retloo,Species,6541,,1.00,1,,908,1200
41819521,Photo,Wood Duck,Aix sponsa,,Sharon J,2016-12-04,2016,12,4,1704,United States,US-CA-001,California,Alameda,US-California-San Lorenzo-Bay Trail - 37.666x-122.161,37.6659130,-122.1607657,"",,Unspecified,"","",,,,,,,S32864081,"",,,,"Seemed like a very odd place to see them. A few trees, but hardly a ""riparian corridor"". Pair with mallards.",Aix sponsa,wooduc,Species,397,,1.00,1,,2382,2377
40678031,Photo,Burrowing Owl,Athene cunicularia,,Sharon J,2016-11-21,2016,11,21,1320,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Albany access,37.8903260,-122.3147650,"",,Unspecified,"","",,,,,,,S32658325,"",,,,Near center of protected area.,Athene cunicularia,burowl,Species,8607,,1.00,1,,603,804
40500341,Photo,Long-tailed Duck,Clangula hyemalis,,Sharon J,2016-11-20,2016,11,20,1534,United States,US-CA-001,California,Alameda,Emeryville shoreline--near fire station,37.8365218,-122.3010791,"",,Unspecified,"","",,,,,,,S32644881,"",,,,Continuing birds off Western shore of park.,Clangula hyemalis,lotduc,Species,640,,1.00,1,,1641,2527
40234111,Photo,Great Egret,Ardea alba,,Sharon J,2016-11-17,2016,11,17,1415,United States,US-CA-001,California,Alameda,Springtown Wetlands Preserve,37.7194413,-121.7413259,"",,Unspecified,"","",,,,,,,S32596917,"",,,,,Ardea alba,greegr,Species,7200,,1.00,1,,900,1200
37927371,Photo,Burrowing Owl,Athene cunicularia,,Sharon J,2016-10-19,2016,10,19,1243,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S32116263,"",,,,Near south-eastern corner of fenced resource protection area.,Athene cunicularia,burowl,Species,8607,,1.00,1,,675,900
35755181,Photo,"Lincoln's Sparrow",Melospiza lincolnii,,Sharon J,2016-09-22,2016,9,22,1214,United States,US-CA-013,California,Contra Costa,Briones Regional Park--Springhill Rd. entrance,37.9151473,-122.1225686,"",,Unspecified,"","",,,,,,,S31710073,"",,,,,Melospiza lincolnii,linspa,Species,32051,,1.00,1,,800,1200
34781801,Photo,"Wilson's Snipe",Gallinago delicata,,Sharon J,2016-09-10,2016,9,10,1535,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S31520486,"",,,,"In canal intersecting main road near entrance, as found by Jerry Ting yesterday. 5 in open on mudbar with ducks and Yellowlegs. Hopping. 2 others in edge of reeds, on either side of road. Peculiar beak angle and stripes distinguish from other long-billed wading birds.",Gallinago delicata,wilsni1,Species,5942,,1.00,1,,1901,1790
30101131,Photo,Pigeon Guillemot,Cepphus columba,,Sharon J,2016-06-11,2016,6,11,1700,United States,US-CA-013,California,Contra Costa,Miller/Knox Regional Shoreline,37.9162036,-122.3865795,"",,Unspecified,"","",,,,,,,S30186476,"",,,,"Together well out to sea. Black all over only hint of white on wing, not well seen. Legs never visible. Alcid shape with short, pointed bill, short neck and upturned tail. Continuing.",Cepphus columba,piggui,Species,6156,,1.00,1,,900,1200
30101111,Photo,Pigeon Guillemot,Cepphus columba,,Sharon J,2016-06-11,2016,6,11,1700,United States,US-CA-013,California,Contra Costa,Miller/Knox Regional Shoreline,37.9162036,-122.3865795,"",,Unspecified,"","",,,,,,,S30186476,"",,,,"Together well out to sea. Black all over only hint of white on wing, not well seen. Legs never visible. Alcid shape with short, pointed bill, short neck and upturned tail. Continuing.",Cepphus columba,piggui,Species,6156,,1.00,1,,900,1200
30101051,Photo,Pigeon Guillemot,Cepphus columba,,Sharon J,2016-06-11,2016,6,11,1700,United States,US-CA-013,California,Contra Costa,Miller/Knox Regional Shoreline,37.9162036,-122.3865795,"",,Unspecified,"","",,,,,,,S30186476,"",,,,"Together well out to sea. Black all over only hint of white on wing, not well seen. Legs never visible. Alcid shape with short, pointed bill, short neck and upturned tail. Continuing.",Cepphus columba,piggui,Species,6156,,1.00,1,,899,1200
23889481,Photo,Golden Eagle,Aquila chrysaetos,,Sharon J,2016-01-31,2016,1,31,1624,United States,US-CA-001,California,Alameda,Sunol Regional Wilderness,37.5243214,-121.8211288,"",,Unspecified,"","",,,,,,,S27241652,"",,,,dramatic aerial displays followed by mating,Aquila chrysaetos,goleag,Species,7584,,1.00,1,,1223,1631
22775311,Photo,Peregrine Falcon,Falco peregrinus,,Sharon J,2016-01-03,2016,1,3,1550,United States,US-CA-001,California,Alameda,Hayward Regional Shoreline--Grant Ave. access,37.6679579,-122.1614027,"",,Unspecified,"","",,,,,,,S26657197,"",,,,,Falco peregrinus,perfal,Species,11487,,1.00,1,,853,1200
22738191,Photo,Golden Eagle,Aquila chrysaetos,,Sharon J,2016-01-01,2016,1,1,1359,United States,US-CA-001,California,Alameda,Arroyo Del Valle,37.6208389,-121.7485571,"",,Unspecified,"","",,,,,,,S26594090,"",,,,"probably adult.  no white evident, though leading edge of wing pale when light caught.  Soaring high overhead, for a while in company of three turkey vultures for size comparison. tail at least twice length of head",Aquila chrysaetos,goleag,Species,7584,,1.00,1,,962,1411
22478571,Photo,"Ridgway's Rail",Rallus obsoletus,,Sharon J,2015-12-28,2015,12,28,1445,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"","",Unspecified,"","",,,,,,,S26500868,"",,,,,Rallus obsoletus,ridrai1,Species,5068,,1.00,1,No bird,1648,2492
22247511,Photo,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,,Sharon J,2015-12-22,2015,12,22,1345,United States,US-CA-013,California,Contra Costa,Pt. Isabel Regional Shoreline,37.9001201,-122.3251247,"",,Unspecified,"","",,,,,,,S26415173,"",,,,,Limnodromus griseus/scolopaceus,dowitc,Slash,5911,,1.00,1,,3024,4032
21993831,Photo,Bald Eagle,Haliaeetus leucocephalus,,Sharon J,2015-12-15,2015,12,15,1417,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S26321308,"",,,,immature. distinguished from golden by large amount of white patches on body and underwing. circled twice over trail before heading deeper into canyon.,Haliaeetus leucocephalus,baleag,Species,7967,,1.00,1,,605,808
21777961,Photo,Blue-winged Teal,Spatula discors,,Sharon J,2015-12-09,2015,12,9,1441,United States,US-CA-001,California,Alameda,Albany Bulb,37.8900570,-122.3246200,"","",Unspecified,"","",,,,,,,S26220707,"",,,,apparently a male.,Spatula discors,buwtea,Species,422,,1.00,1,Multiple species,412,624
21436241,Photo,"Townsend's Solitaire",Myadestes townsendi,,Sharon J,2015-11-28,2015,11,28,1520,United States,US-CA-001,California,Alameda,Del Valle Regional Park,37.5851261,-121.6988182,"",,Unspecified,"","",,,,,,,S26047442,"",,,,"Light failing at this point.  First impression of small mockingbird, but with smaller, slenderer bluebird-like bill.  Medium grey above, lighter grey below.  Only obvious marking the white crescent behind dark eye.",Myadestes townsendi,towsol,Species,27067,,1.00,1,,604,820
21434111,Photo,Common Merganser,Mergus merganser,,Sharon J,2015-11-28,2015,11,28,1445,United States,US-CA-001,California,Alameda,Del Valle Regional Park,37.5851261,-121.6988182,"",,Unspecified,"","",,,,,,,S26046421,"",,,,"Bill appeared shorter than recently seen Red-breasted Merganser, delineation between colorful head and drab body more distinct, crest fuller",Mergus merganser,commer,Species,658,,1.00,1,,801,1200
21103401,Photo,"Clark's Grebe",Aechmophorus clarkii,,Sharon J,2015-11-16,2015,11,16,1120,United States,US-CA-001,California,Alameda,Sea Breeze Market Cove,37.8654693,-122.3065209,"","",Unspecified,"","",,,,,,,S25869388,"",,,1 subadult loudly begging to a parent.  eventually fed.,,Aechmophorus clarkii,clagre,Species,1792,,1.00,1,Multiple species,2372,3024
397497081,Photo,Black Skimmer,Rynchops niger,,Sharon J,2021-12-19,2021,12,19,1540,United States,US-CA-001,California,Alameda,Bay Bridge Toll Plaza,37.8274804,-122.3125935,"",,Unspecified,"","",,,,,,,S99155540,"",,,,"Skimmers were stationary on sandbar within binocular view of everyone in group and were additionally viewed by all with two scopes. Counted by fives; it's possible that some were obscured by other birds and the actual number is higher, but unlikely to be lower. Similar numbers have been seen and reported on ebird for the last several days.",Rynchops niger,blkski,Species,6580,,1.50,2,,3024,4032
387842711,Photo,Parasitic Jaeger,Stercorarius parasiticus,,Sharon J,2021-11-13,2021,11,13,1334,United States,US-CA-075,California,San Francisco,"San Francisco Bay, offshore SF, Alcatraz, Yerba Buena/Treasure Island, Bay Bridge",37.8260456,-122.3929390,"",Flying,Unspecified,"","",,,,,,,S97542453,"",,,"individual 3, vigorously chasing terns. presumed parasitic  for shape and flight pattern","photos: three sightings, individual photos labeled: 1st appearance just south of Angel Island, bird was on water, then flew around the boat and landed somewhere to the east of us. 2nd was after we had passed Alcatraz, bird flew by close to boat then we lost sight of it towards SF. 3rd was just East of Treasure Island, and around the base of the Bay bridge, very acrobatically and aggressively stirring up a tern flock and pursuing an Elegant Tern. In all cases the birds were within the bay, well east of the golden gate. Have additional photos, although these are probably the highest quality; contact me if additional views would be useful.",Stercorarius parasiticus,parjae,Species,6177,,1.50,2,"",1160,1600
384832681,Photo,White-throated Swift,Aeronautes saxatalis,,Sharon J,2021-11-01,2021,11,1,1401,United States,US-CA-001,California,Alameda,Lake Chabot Regional Park,37.7244154,-122.1024199,"",Flying,Unspecified,"","",,,,,,,S97004965,"",,,,"probably more, but it's very difficult to count when they're all swirling around!",Aeronautes saxatalis,whtswi,Species,4063,,1.50,2,"",1161,1600
384832671,Photo,White-throated Swift,Aeronautes saxatalis,,Sharon J,2021-11-01,2021,11,1,1401,United States,US-CA-001,California,Alameda,Lake Chabot Regional Park,37.7244154,-122.1024199,"",Flying,Unspecified,"","",,,,,,,S97004965,"",,,,"probably more, but it's very difficult to count when they're all swirling around!",Aeronautes saxatalis,whtswi,Species,4063,,1.50,2,"",1158,1600
368323251,Photo,Tennessee Warbler,Leiothlypis peregrina,,Sharon J,2021-09-10,2021,9,10,1202,United States,US-CA-001,California,Alameda,Creekside Park (ALA Co.),37.8979879,-122.3040480,"",,Unspecified,"","",,,,,,,S94471431,"",,,,"Lime-green back and head, yellow throat, white belly and vent. Dark eyeline, yellow supercilium. Fairly short, forked tail, dark underneath. Flitting about with chickadees and YEWA in willows then live oaks near basketball court*. May have seen briefly and earlier near the stakeout spot. Have very poor photos.  *edit to add: apparently there is question over which side of the county line the bird has been seen on. Traditionally most birders have been using the middle of the creek as the line, if they've felt the need to track it at all (I don't for common birds, unless it's my first sighting for the county in that year. eBird policy is to use the county you spent most of your time in, if you crossed any boundary). The first potential glimpse I saw of the bird was over water, the second clearer look (when photos were obtained) in willows on the South bank of the creek, and the third (adequate binocular looks, but unable to get photos) was in the oaks East of the apartment complex and south of the footpath.",Leiothlypis peregrina,tenwar,Species,32869,,1.50,2,,1295,1600
368323211,Photo,Tennessee Warbler,Leiothlypis peregrina,,Sharon J,2021-09-10,2021,9,10,1202,United States,US-CA-001,California,Alameda,Creekside Park (ALA Co.),37.8979879,-122.3040480,"",,Unspecified,"","",,,,,,,S94471431,"",,,,"Lime-green back and head, yellow throat, white belly and vent. Dark eyeline, yellow supercilium. Fairly short, forked tail, dark underneath. Flitting about with chickadees and YEWA in willows then live oaks near basketball court*. May have seen briefly and earlier near the stakeout spot. Have very poor photos.  *edit to add: apparently there is question over which side of the county line the bird has been seen on. Traditionally most birders have been using the middle of the creek as the line, if they've felt the need to track it at all (I don't for common birds, unless it's my first sighting for the county in that year. eBird policy is to use the county you spent most of your time in, if you crossed any boundary). The first potential glimpse I saw of the bird was over water, the second clearer look (when photos were obtained) in willows on the South bank of the creek, and the third (adequate binocular looks, but unable to get photos) was in the oaks East of the apartment complex and south of the footpath.",Leiothlypis peregrina,tenwar,Species,32869,,1.50,2,,1176,1600
368323191,Photo,Tennessee Warbler,Leiothlypis peregrina,,Sharon J,2021-09-10,2021,9,10,1202,United States,US-CA-001,California,Alameda,Creekside Park (ALA Co.),37.8979879,-122.3040480,"",,Unspecified,"","",,,,,,,S94471431,"",,,,"Lime-green back and head, yellow throat, white belly and vent. Dark eyeline, yellow supercilium. Fairly short, forked tail, dark underneath. Flitting about with chickadees and YEWA in willows then live oaks near basketball court*. May have seen briefly and earlier near the stakeout spot. Have very poor photos.  *edit to add: apparently there is question over which side of the county line the bird has been seen on. Traditionally most birders have been using the middle of the creek as the line, if they've felt the need to track it at all (I don't for common birds, unless it's my first sighting for the county in that year. eBird policy is to use the county you spent most of your time in, if you crossed any boundary). The first potential glimpse I saw of the bird was over water, the second clearer look (when photos were obtained) in willows on the South bank of the creek, and the third (adequate binocular looks, but unable to get photos) was in the oaks East of the apartment complex and south of the footpath.",Leiothlypis peregrina,tenwar,Species,32869,,1.50,2,,1190,1600
368321671,Photo,Tennessee Warbler,Leiothlypis peregrina,,Sharon J,2021-09-10,2021,9,10,1202,United States,US-CA-001,California,Alameda,Creekside Park (ALA Co.),37.8979879,-122.3040480,"",,Unspecified,"","",,,,,,,S94471431,"",,,,"Lime-green back and head, yellow throat, white belly and vent. Dark eyeline, yellow supercilium. Fairly short, forked tail, dark underneath. Flitting about with chickadees and YEWA in willows then live oaks near basketball court*. May have seen briefly and earlier near the stakeout spot. Have very poor photos.  *edit to add: apparently there is question over which side of the county line the bird has been seen on. Traditionally most birders have been using the middle of the creek as the line, if they've felt the need to track it at all (I don't for common birds, unless it's my first sighting for the county in that year. eBird policy is to use the county you spent most of your time in, if you crossed any boundary). The first potential glimpse I saw of the bird was over water, the second clearer look (when photos were obtained) in willows on the South bank of the creek, and the third (adequate binocular looks, but unable to get photos) was in the oaks East of the apartment complex and south of the footpath.",Leiothlypis peregrina,tenwar,Species,32869,,1.50,2,,1099,1600
359242931,Photo,White-throated Swift,Aeronautes saxatalis,,Sharon J,2021-08-05,2021,8,5,1109,United States,US-CA-001,California,Alameda,UC Berkeley--Fire Trail,37.8741081,-122.2283936,"",Flying,Unspecified,"","",,,,,,,S92815920,"",,,,"Didn't see white on first couple of passes. Super long sickle-shaped wings and seemingly large",Aeronautes saxatalis,whtswi,Species,4063,,1.50,2,"",1164,1600
359242891,Photo,White-throated Swift,Aeronautes saxatalis,,Sharon J,2021-08-05,2021,8,5,1109,United States,US-CA-001,California,Alameda,UC Berkeley--Fire Trail,37.8741081,-122.2283936,"",Flying,Unspecified,"","",,,,,,,S92815920,"",,,,"Didn't see white on first couple of passes. Super long sickle-shaped wings and seemingly large",Aeronautes saxatalis,whtswi,Species,4063,,1.50,2,"",1145,1600
354874441,Photo,Red-necked Stint,Calidris ruficollis,,Sharon J,2021-07-16,2021,7,16,1357,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S91851704,"",,,,"White below, pale brown above, peach throat. Short black bill, black legs. Foraging actively either alone or near Least Sandpipers (which were comparably-sized). Seen alongside many other birders, including the Teale Fristoe, Philip Georgikakos,  Terrance?, Thomas?, Sonja?, a few curious passersby, and Noah Arthur the original finder. At close enough range to determine lack of webbing between toes. Have photos.",Calidris ruficollis,rensti,Species,5865,,1.50,2,,1107,1600
354874421,Photo,Red-necked Stint,Calidris ruficollis,,Sharon J,2021-07-16,2021,7,16,1357,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S91851704,"",,,unwebbed toes visible,"White below, pale brown above, peach throat. Short black bill, black legs. Foraging actively either alone or near Least Sandpipers (which were comparably-sized). Seen alongside many other birders, including the Teale Fristoe, Philip Georgikakos,  Terrance?, Thomas?, Sonja?, a few curious passersby, and Noah Arthur the original finder. At close enough range to determine lack of webbing between toes. Have photos.",Calidris ruficollis,rensti,Species,5865,,1.50,2,,1245,1600
93162001,Photo,Bald Eagle,Haliaeetus leucocephalus,,Sharon J,2018-04-05,2018,4,5,1535,United States,US-CA-001,California,Alameda,Del Valle Regional Park--Day Use Horse Staging Area,37.5690810,-121.6873705,Adult,,Unspecified,"","",,,,,,,S44287813,"",,,,,Haliaeetus leucocephalus,baleag,Species,7967,,1.50,2,,1067,1600
80166711,Photo,Nashville Warbler,Leiothlypis ruficapilla,,Sharon J,2018-01-01,2018,1,1,1306,United States,US-CA-001,California,Alameda,Berkeley Aquatic Park,37.8558130,-122.2977448,"",,Unspecified,"","",,,,,,,S41520695,"",,,,"Bright yellow underparts, including throat. Pale eyering. Grey head, olive back. moderate length tail, fairly dark. Legs dark but not black. Have photos. Foraging with YRWAs mainly in willows on side near train track.",Leiothlypis ruficapilla,naswar,Species,32701,,1.50,2,,1210,1600
71641271,Photo,Virginia Rail,Rallus limicola,,Sharon J,2017-10-11,2017,10,11,1648,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S39844003,"",,,,,Rallus limicola,virrai,Species,5108,,1.50,2,,864,1200
70330811,Photo,Orange-crowned Warbler,Leiothlypis celata,,Sharon J,2017-09-29,2017,9,29,1231,United States,US-CA-013,California,Contra Costa,Heather Farm Park,37.9209496,-122.0434338,"",,Unspecified,"","",,,,,,,S39459514,"",,,,"Hopping around low in bushes and reeds at water's edge, in company of several Yellow Warblers and Golden-crowned Sparrows. One Black-throated Grey also joined the party.",Leiothlypis celata,orcwar,Species,32693,,1.50,2,,886,1200
67909411,Photo,Pigeon Guillemot,Cepphus columba,,Sharon J,2017-09-03,2017,9,3,1823,United States,US-CA-087,California,Santa Cruz,West Cliff Dr.--western (Lighthouse Pt. to Swanton Blvd.),36.9522925,-122.0420551,"",,Unspecified,"","",,,,,,,S38988231,"",,,,,Cepphus columba,piggui,Species,6156,,1.50,2,,890,972
64049271,Photo,Green Heron,Butorides virescens,,Sharon J,2017-07-22,2017,7,22,1622,United States,US-CA-041,California,Marin,Las Gallinas Valley Sanitary District,38.0274109,-122.5155830,"",,Unspecified,"","",,,,,,,S38272191,"",,,,,Butorides virescens,grnher,Species,7183,,1.50,2,,1671,2275
58511981,Photo,Sharp-shinned Hawk,Accipiter striatus,,Sharon J,2017-05-17,2017,5,17,1256,United States,US-CA-001,California,Alameda,UC Berkeley--Fire Trail,37.8741081,-122.2283936,"",,Unspecified,"","",,,,,,,S36949089,"",,,,"pair briefly interacted, the one flew to what appeared to be a nest, while the other landed to eat. Much calling back and forth.",Accipiter striatus,shshaw,Species,7816,,1.50,2,,1002,1200
51216101,Photo,Red-necked Grebe,Podiceps grisegena,,Sharon J,2017-03-14,2017,3,14,1643,United States,US-CA-041,California,Marin,Las Gallinas Valley Sanitary District,38.0274109,-122.5155830,"",,Unspecified,"","",,,,,,,S35187733,"",,,,,Podiceps grisegena,rengre,Species,1770,,1.50,2,,883,1200
51215931,Photo,Red-necked Grebe,Podiceps grisegena,,Sharon J,2017-03-14,2017,3,14,1643,United States,US-CA-041,California,Marin,Las Gallinas Valley Sanitary District,38.0274109,-122.5155830,"",,Unspecified,"","",,,,,,,S35187733,"",,,"with Clark's",,Podiceps grisegena,rengre,Species,1770,,1.50,2,,893,1200
50996741,Photo,Northern Pygmy-Owl,Glaucidium gnoma,,Sharon J,2017-03-12,2017,3,12,1615,United States,US-CA-013,California,Contra Costa,Redwood Regional Park (CC Co.),37.8218532,-122.1738052,"",,Unspecified,"","",,,,,,,S35145735,"",,,,"Just off Prince trail, shortly above junction with Stream.",Glaucidium gnoma,nopowl,Species,8501,,1.50,2,,892,1200
40678861,Photo,Wood Duck,Aix sponsa,,Sharon J,2016-11-22,2016,11,22,1408,United States,US-CA-013,California,Contra Costa,EBMUD--Valle Vista Staging Area (permit required),37.8212430,-122.1393013,"",,Unspecified,"","",,,,,,,S32672043,"",,,,"Pair seen together from bridge. Later, after checklist closed, three pairs seen swimming in same area.",Aix sponsa,wooduc,Species,397,,1.50,2,,927,1200
37712661,Photo,Red-necked Phalarope,Phalaropus lobatus,,Sharon J,2016-10-18,2016,10,18,1521,United States,US-CA-013,California,Contra Costa,Pt. Isabel Regional Shoreline,37.9001201,-122.3251247,"",,Unspecified,"","",,,,,,,S32104526,"",,,,"Mostly white, light grey above and grey stripe down nape. black eye stripes, curved. Swimming in channel, probing riprap. Small, perhaps size of spotted Sandpiper.",Phalaropus lobatus,renpha,Species,5965,,1.50,2,,1570,1736
22028471,Photo,Brown Creeper,Certhia americana,,Sharon J,2015-12-16,2015,12,16,1403,United States,US-CA-001,California,Alameda,Lake Chabot - Honker Bay,37.7304030,-122.0958281,"",,Unspecified,"","",,,,,,,S26332607,"",,,,,Certhia americana,brncre,Species,25958,,1.50,2,,3024,4032
396030571,Photo,Tropical Kingbird,Tyrannus melancholicus,,Sharon J,2021-12-14,2021,12,14,1601,United States,US-CA-001,California,Alameda,"stakeout Tropical Kingbird, Berkeley (2021)",37.8587559,-122.2868099,"",,Unspecified,"","",,,,,,,S98898820,"",,,,"Continuing in Chinese pistache tree and on wires at intersection of Carleton and Matthews. White chin, yellow from throat to vent, grey head with dark eyestripe, heavy black bill, no white on outer tail feathers.",Tyrannus melancholicus,trokin,Species,16783,,1.67,3,,3024,4032
